The ritual fails as you aren't in any empire.\r\n;The ritual fails as you aren't in any empire.\r\n
The ritual fails as you aren't in one of your cities%s.\r\n;The ritual fails as you aren't in one of your cities%s.\r\n
The ritual has already been performed here.\r\n;The ritual has already been performed here.\r\n
The roadside icon is now '%c'.\r\n;The roadside icon is now '%c'.\r\n
The sky is %s and %s.\r\n;The sky is %s and %s.\r\n
The sun shines down on you.\r\n;The sun shines down on you.\r\n
The target room already has an exit in that direction.\r\n;The target room already has an exit in that direction.\r\n
The tavern has %s on tap.\r\n;The tavern has %s on tap.\r\n
The tavern is brewing up a new batch. Try again later.\r\n;The tavern is brewing up a new batch. Try again later.\r\n
The thought of leaving your master makes you weep.\r\n;The thought of leaving your master makes you weep.\r\n
The tile can't be claimed.\r\n;The tile can't be claimed.\r\n
The trench is %d%% complete.\r\n;The trench is %d%% complete.\r\n
The trench is already complete!\r\n;The trench is already complete!\r\n
The trench is complete and filling with water.\r\n;The trench is complete and filling with water.\r\n
The tunnel is incomplete. You can only go back %s.\r\n;The tunnel is incomplete. You can only go back %s.\r\n
The vehicle no longer has a custom name.\r\n;The vehicle no longer has a custom name.\r\n
The vehicle now has no icon and will not appear on the map.\r\n;The vehicle now has no icon and will not appear on the map.\r\n
The water waves peacefully, but you don't see any fish...\r\n;The water waves peacefully, but you don't see any fish...\r\n
there;there
There %s %s.\r\n;There %s %s.\r\n
There are %d group members here, so you'll need to split at least %d coins.\r\n;There are %d group members here, so you'll need to split at least %d coins.\r\n
There are %d live instances.\r\n;There are %d live instances.\r\n
There are easier ways to leave the group.\r\n;There are easier ways to leave the group.\r\n
There are no %s flags available at this time.\r\n;There are no %s flags available at this time.\r\n
There are no %ss available at this time.\r\n;There are no %ss available at this time.\r\n
There are no free workers to oversee the dispatch.\r\n;There are no free workers to oversee the dispatch.\r\n
There are no members of %s online.\r\n;There are no members of %s online.\r\n
There are no notes for that account.\r\n;There are no notes for that account.\r\n
There are no notes for that player.\r\n;There are no notes for that player.\r\n
There are no quests available here.\r\n;There are no quests available here.\r\n
There are no quests you can start here.\r\n;There are no quests you can start here.\r\n
There are no relations with that faction.\r\n;There are no relations with that faction.\r\n
There are too many npcs here to summon more.\r\n;There are too many npcs here to summon more.\r\n
There aren't any good sticks left to gather here.\r\n;There aren't any good sticks left to gather here.\r\n
There aren't any wounds to heal!\r\n;There aren't any wounds to heal!\r\n
There doesn't seem to be %s %s here.\r\n;There doesn't seem to be %s %s here.\r\n
There is a barrier in the way.\r\n;There is a barrier in the way.\r\n
There is a barrier in your way.\r\n;There is a barrier in your way.\r\n
There is a bug in this ability. Please try again later.\r\n;There is a bug in this ability. Please try again later.\r\n
There is already a portal to that location open here.\r\n;There is already a portal to that location open here.\r\n
There is already a room in that direction.\r\n;There is already a room in that direction.\r\n
There is already a room that direction.\r\n;There is already a room that direction.\r\n
There is no ability %d.\r\n;There is no ability %d.\r\n
There is no ability with that number.\r\n;There is no ability with that number.\r\n
There is no adventure zone with that number.\r\n;There is no adventure zone with that number.\r\n
There is no archetype %d.\r\n;There is no archetype %d.\r\n
There is no archetype with that number.\r\n;There is no archetype with that number.\r\n
There is no augment %d.\r\n;There is no augment %d.\r\n
There is no augment with that number.\r\n;There is no augment with that number.\r\n
There is no book with that number.\r\n;There is no book with that number.\r\n
There is no building %d.\r\n;There is no building %d.\r\n
There is no building with that number.\r\n;There is no building with that number.\r\n
There is no building with that vnum. Old value restored.\r\n;There is no building with that vnum. Old value restored.\r\n
There is no class %d.\r\n;There is no class %d.\r\n
There is no class with that number.\r\n;There is no class with that number.\r\n
There is no craft %d.\r\n;There is no craft %d.\r\n
There is no craft with that number.\r\n;There is no craft with that number.\r\n
There is no crop %d.\r\n;There is no crop %d.\r\n
There is no crop with that number.\r\n;There is no crop with that number.\r\n
There is no empire by that name or number.\r\n;There is no empire by that name or number.\r\n
There is no empire by that name.\r\n;There is no empire by that name.\r\n
There is no faction %d.\r\n;There is no faction %d.\r\n
There is no faction with that number.\r\n;There is no faction with that number.\r\n
There is no global %d.\r\n;There is no global %d.\r\n
There is no global with that number.\r\n;There is no global with that number.\r\n
There is no mobile %d.\r\n;There is no mobile %d.\r\n
There is no mobile with that vnum. Old value restored.\r\n;There is no mobile with that vnum. Old value restored.\r\n
There is no morph %d.\r\n;There is no morph %d.\r\n
There is no morph with that number.\r\n;There is no morph with that number.\r\n
There is no object %d.\r\n;There is no object %d.\r\n
There is no object with that vnum. Old value restored.\r\n;There is no object with that vnum. Old value restored.\r\n
There is no quest %d.\r\n;There is no quest %d.\r\n
There is no quest with that number.\r\n;There is no quest with that number.\r\n
There is no quest with that vnum. Old value restored.\r\n;There is no quest with that vnum. Old value restored.\r\n
There is no room template %d.\r\n;There is no room template %d.\r\n
There is no room template with that number.\r\n;There is no room template with that number.\r\n
There is no sector %d.\r\n;There is no sector %d.\r\n
There is no sector with that number.\r\n;There is no sector with that number.\r\n
There is no skill %d.\r\n;There is no skill %d.\r\n
There is no skill with that number.\r\n;There is no skill with that number.\r\n
There is no social %d.\r\n;There is no social %d.\r\n
There is no social with that number.\r\n;There is no social with that number.\r\n
There is no such ability %d.\r\n;There is no such ability %d.\r\n
There is no such ability on this skill.\r\n;There is no such ability on this skill.\r\n
There is no such adventure zone %d.\r\n;There is no such adventure zone %d.\r\n
There is no such archetype %d.\r\n;There is no such archetype %d.\r\n
There is no such augment %d.\r\n;There is no such augment %d.\r\n
There is no such book %d.\r\n;There is no such book %d.\r\n
There is no such building %d.\r\n;There is no such building %d.\r\n
There is no such class %d.\r\n;There is no such class %d.\r\n
There is no such craft %d.\r\n;There is no such craft %d.\r\n
There is no such crop %d.\r\n;There is no such crop %d.\r\n
There is no such faction %d.\r\n;There is no such faction %d.\r\n
There is no such global %d.\r\n;There is no such global %d.\r\n
There is no such mobile %d.\r\n;There is no such mobile %d.\r\n
There is no such morph %d.\r\n;There is no such morph %d.\r\n
There is no such object %d.\r\n;There is no such object %d.\r\n
There is no such object vnum %d.\r\n;There is no such object vnum %d.\r\n
There is no such person in the game!\r\n;There is no such person in the game!\r\n
There is no such player.\r\n;There is no such player.\r\n
There is no such quest %d.\r\n;There is no such quest %d.\r\n
There is no such room template %d.\r\n;There is no such room template %d.\r\n
There is no such sector %d.\r\n;There is no such sector %d.\r\n
There is no such skill %d.\r\n;There is no such skill %d.\r\n
There is no such social %d.\r\n;There is no such social %d.\r\n
There is no such trigger %d.\r\n;There is no such trigger %d.\r\n
There is no such vehicle %d.\r\n;There is no such vehicle %d.\r\n
There is no trigger %d.\r\n;There is no trigger %d.\r\n
There is no upcoming reboot to confirm for!\r\n;There is no upcoming reboot to confirm for!\r\n
There is no vehicle %d.\r\n;There is no vehicle %d.\r\n
There is no vehicle with that number.\r\n;There is no vehicle with that number.\r\n
There is no vehicle with that vnum. Old value restored.\r\n;There is no vehicle with that vnum. Old value restored.\r\n
There is no vehicle with that vnum.\r\n;There is no vehicle with that vnum.\r\n
There is nothing stored here!\r\n;There is nothing stored here!\r\n
There isn't a %s harnessed to it.;There isn't a %s harnessed to it.
There isn't anything you can skin from that corpse.\r\n;There isn't anything you can skin from that corpse.\r\n
There was nothing to collect.\r\n;There was nothing to collect.\r\n
There was nothing you could load here.\r\n;There was nothing you could load here.\r\n
There was nothing you could unload here.\r\n;There was nothing you could unload here.\r\n
There weren't enough, but you managed to summon %d.\r\n;There weren't enough, but you managed to summon %d.\r\n
There's no %s to shoot at.\r\n;There's no %s to shoot at.\r\n
There's no board here.\r\n;There's no board here.\r\n
There's no fire here!\r\n;There's no fire here!\r\n
There's no more free space.\r\n;There's no more free space.\r\n
There's no point in portaling to the same place you're standing.\r\n;There's no point in portaling to the same place you're standing.\r\n
There's not enough left to quarry here.\r\n;There's not enough left to quarry here.\r\n
There's nothing interesting about the weather.\r\n;There's nothing interesting about the weather.\r\n
There's nothing left here to chop.\r\n;There's nothing left here to chop.\r\n
There's nothing left to harvest here.\r\n;There's nothing left to harvest here.\r\n
There's nothing to circle.\r\n;There's nothing to circle.\r\n
There's nothing you can forage for here.\r\n;There's nothing you can forage for here.\r\n
They are no longer playing.\r\n;They are no longer playing.\r\n
They are not a member of your group!\r\n;They are not a member of your group!\r\n
They are not a part of a group!\r\n;They are not a part of a group!\r\n
This ability doesn't seem to work properly.\r\n;This ability doesn't seem to work properly.\r\n
This acre can't be claimed.\r\n;This acre can't be claimed.\r\n
This acre isn't claimed.\r\n;This acre isn't claimed.\r\n
This appears to be %s %s.\r\n;This appears to be %s %s.\r\n
This area has already been mined for all it's worth.\r\n;This area has already been mined for all it's worth.\r\n
This area is (no-dismantle).\r\n;This area is (no-dismantle).\r\n
This area is claimed by %s%s&0.;This area is claimed by %s%s&0.
This area is claimed by %s%s&0.\r\n;This area is claimed by %s%s&0.\r\n
This area is no longer public.\r\n;This area is no longer public.\r\n
This area is now public.\r\n;This area is now public.\r\n
This area is unclaimable.\r\n;This area is unclaimable.\r\n
This area is unmined.\r\n;This area is unmined.\r\n
This area no longer has a specialized description.\r\n;This area no longer has a specialized description.\r\n
This area no longer has a specialized icon.\r\n;This area no longer has a specialized icon.\r\n
This area now has the icon \%s&0\.\r\n;This area now has the icon \%s&0\.\r\n
This building can no longer be dismantled.\r\n;This building can no longer be dismantled.\r\n
This building can now be dismantled.\r\n;This building can now be dismantled.\r\n
This building cannot be interlinked.\r\n;This building cannot be interlinked.\r\n
This building does not belong to any empire, and can't exchange coins.\r\n;This building does not belong to any empire, and can't exchange coins.\r\n
This building is being dismantled. Use 'dismantle' to continue instead.\r\n;This building is being dismantled. Use 'dismantle' to continue instead.\r\n
This building must be in a city to swap mounts here.\r\n;This building must be in a city to swap mounts here.\r\n
This building must be in a city to use it.\r\n;This building must be in a city to use it.\r\n
This command is not yet implemented.\r\n;This command is not yet implemented.\r\n
This command isn't implemented correctly for that type.\r\n;This command isn't implemented correctly for that type.\r\n
This command lets you switch which character you're logged in with.\r\n;This command lets you switch which character you're logged in with.\r\n
This empire does not have Commerce, and cannot exchange coins.\r\n;This empire does not have Commerce, and cannot exchange coins.\r\n
This empire does not have Commerce, and cannot mint coins.\r\n;This empire does not have Commerce, and cannot mint coins.\r\n
This empire doesn't have enough coins to make that exchange.\r\n;This empire doesn't have enough coins to make that exchange.\r\n
This empire has no item by that name.\r\n;This empire has no item by that name.\r\n
This EmpireMUD does not allow you to unilaterally declare %s.\r\n;This EmpireMUD does not allow you to unilaterally declare %s.\r\n
This game does not allow skill swap.\r\n;This game does not allow skill swap.\r\n
This home's private owner has been cleared.\r\n;This home's private owner has been cleared.\r\n
This instrument can't be played.\r\n;This instrument can't be played.\r\n
This is %s's private residence.;This is %s's private residence.
This is not a daily quest.\r\n;This is not a daily quest.\r\n
This is not a templated room.\r\n;This is not a templated room.\r\n
This is the %s%s&0 %s of %s.;This is the %s%s&0 %s of %s.
This is the %s%s&0 %s of %s.\r\n;This is the %s%s&0 %s of %s.\r\n
This island cannot be customized.\r\n;This island cannot be customized.\r\n
This island has no docks (docks must not be set no-work).\r\n;This island has no docks (docks must not be set no-work).\r\n
This island no longer has a custom name.\r\n;This island no longer has a custom name.\r\n
This isn't a mine.\r\n;This isn't a mine.\r\n
This isn't anybody's home.\r\n;This isn't anybody's home.\r\n
This mine is depleted.\r\n;This mine is depleted.\r\n
This mint does not belong to any empire, and can't make coins.\r\n;This mint does not belong to any empire, and can't make coins.\r\n
This recipe has been set to use generic facing.\r\n;This recipe has been set to use generic facing.\r\n
This road is already cloaked in illusion.\r\n;This road is already cloaked in illusion.\r\n
This room does not have any triggers.\r\n;This room does not have any triggers.\r\n
This room is now %s %s.\r\n;This room is now %s %s.\r\n
This room is now %s.\r\n;This room is now %s.\r\n
This room is now called \%s\.\r\n;This room is now called \%s\.\r\n
This room no longer has a custom description.\r\n;This room no longer has a custom description.\r\n
This room no longer has a custom name.\r\n;This room no longer has a custom name.\r\n
This room's code is: %s\r\n;This room's code is: %s\r\n
This room/tile is now called \%s\.\r\n;This room/tile is now called \%s\.\r\n
This room/tile no longer has a specialized name.\r\n;This room/tile no longer has a specialized name.\r\n
